Month,Activity,Modality,Entity,Woreda,FDP_ID,FDP/Site Name,Checklist Type,Required Count,Latitude,Longitude,GPS,Achieved,Gap,Completion %,Status,Visited Status
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-008,Fik FDP 08,TSFP Centre-Level Monitoring,1,8.071225,42.348989,"8.071225, 42.348989",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-008,Fik FDP 08,Beneficiary Contact Monitoring,2,8.071225,42.348989,"8.071225, 42.348989",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-008,Fik FDP 08,TSFP Food Basket / Ration Verification,2,8.071225,42.348989,"8.071225, 42.348989",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-008,Fik FDP 08,Distribution Observation,1,8.071225,42.348989,"8.071225, 42.348989",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-008,Fik FDP 08,Warehouse / Store Monitoring,1,8.071225,42.348989,"8.071225, 42.348989",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-008,Fik FDP 08,Partner Performance Monitoring,1,8.071225,42.348989,"8.071225, 42.348989",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-009,Fik FDP 09,TSFP Centre-Level Monitoring,1,8.142939,42.294909,"8.142939, 42.294909",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-009,Fik FDP 09,Beneficiary Contact Monitoring,2,8.142939,42.294909,"8.142939, 42.294909",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-009,Fik FDP 09,TSFP Food Basket / Ration Verification,2,8.142939,42.294909,"8.142939, 42.294909",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-009,Fik FDP 09,Distribution Observation,1,8.142939,42.294909,"8.142939, 42.294909",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-009,Fik FDP 09,Warehouse / Store Monitoring,1,8.142939,42.294909,"8.142939, 42.294909",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-009,Fik FDP 09,Partner Performance Monitoring,1,8.142939,42.294909,"8.142939, 42.294909",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-010,Fik FDP 10,TSFP Centre-Level Monitoring,1,8.101892,42.33266,"8.101892, 42.33266",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-010,Fik FDP 10,Beneficiary Contact Monitoring,2,8.101892,42.33266,"8.101892, 42.33266",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-010,Fik FDP 10,TSFP Food Basket / Ration Verification,2,8.101892,42.33266,"8.101892, 42.33266",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-010,Fik FDP 10,Distribution Observation,1,8.101892,42.33266,"8.101892, 42.33266",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-010,Fik FDP 10,Warehouse / Store Monitoring,1,8.101892,42.33266,"8.101892, 42.33266",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-010,Fik FDP 10,Partner Performance Monitoring,1,8.101892,42.33266,"8.101892, 42.33266",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-011,Fik FDP 11,TSFP Centre-Level Monitoring,1,8.087426,42.241099,"8.087426, 42.241099",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-011,Fik FDP 11,Beneficiary Contact Monitoring,2,8.087426,42.241099,"8.087426, 42.241099",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-011,Fik FDP 11,TSFP Food Basket / Ration Verification,2,8.087426,42.241099,"8.087426, 42.241099",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-011,Fik FDP 11,Distribution Observation,1,8.087426,42.241099,"8.087426, 42.241099",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-011,Fik FDP 11,Warehouse / Store Monitoring,1,8.087426,42.241099,"8.087426, 42.241099",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-011,Fik FDP 11,Partner Performance Monitoring,1,8.087426,42.241099,"8.087426, 42.241099",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-012,Fik FDP 12,TSFP Centre-Level Monitoring,1,8.095518,42.240745,"8.095518, 42.240745",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-012,Fik FDP 12,Beneficiary Contact Monitoring,2,8.095518,42.240745,"8.095518, 42.240745",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-012,Fik FDP 12,TSFP Food Basket / Ration Verification,2,8.095518,42.240745,"8.095518, 42.240745",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-012,Fik FDP 12,Distribution Observation,1,8.095518,42.240745,"8.095518, 42.240745",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-012,Fik FDP 12,Warehouse / Store Monitoring,1,8.095518,42.240745,"8.095518, 42.240745",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Fik,NUT-FIK-012,Fik FDP 12,Partner Performance Monitoring,1,8.095518,42.240745,"8.095518, 42.240745",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-001,Harorays FDP 01,TSFP Centre-Level Monitoring,1,9.230819,42.961924,"9.230819, 42.961924",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-001,Harorays FDP 01,Beneficiary Contact Monitoring,2,9.230819,42.961924,"9.230819, 42.961924",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-001,Harorays FDP 01,TSFP Food Basket / Ration Verification,2,9.230819,42.961924,"9.230819, 42.961924",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-001,Harorays FDP 01,Distribution Observation,1,9.230819,42.961924,"9.230819, 42.961924",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-001,Harorays FDP 01,Warehouse / Store Monitoring,1,9.230819,42.961924,"9.230819, 42.961924",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-001,Harorays FDP 01,Partner Performance Monitoring,1,9.230819,42.961924,"9.230819, 42.961924",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-002,Harorays FDP 02,TSFP Centre-Level Monitoring,1,9.163677,43.115415,"9.163677, 43.115415",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-002,Harorays FDP 02,Beneficiary Contact Monitoring,2,9.163677,43.115415,"9.163677, 43.115415",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-002,Harorays FDP 02,TSFP Food Basket / Ration Verification,2,9.163677,43.115415,"9.163677, 43.115415",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-002,Harorays FDP 02,Distribution Observation,1,9.163677,43.115415,"9.163677, 43.115415",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-002,Harorays FDP 02,Warehouse / Store Monitoring,1,9.163677,43.115415,"9.163677, 43.115415",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-002,Harorays FDP 02,Partner Performance Monitoring,1,9.163677,43.115415,"9.163677, 43.115415",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-003,Harorays FDP 03,TSFP Centre-Level Monitoring,1,9.161668,43.10106,"9.161668, 43.10106",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-003,Harorays FDP 03,Beneficiary Contact Monitoring,2,9.161668,43.10106,"9.161668, 43.10106",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-003,Harorays FDP 03,TSFP Food Basket / Ration Verification,2,9.161668,43.10106,"9.161668, 43.10106",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-003,Harorays FDP 03,Distribution Observation,1,9.161668,43.10106,"9.161668, 43.10106",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-003,Harorays FDP 03,Warehouse / Store Monitoring,1,9.161668,43.10106,"9.161668, 43.10106",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-003,Harorays FDP 03,Partner Performance Monitoring,1,9.161668,43.10106,"9.161668, 43.10106",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-004,Harorays FDP 04,TSFP Centre-Level Monitoring,1,9.140277,43.166694,"9.140277, 43.166694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-004,Harorays FDP 04,Beneficiary Contact Monitoring,2,9.140277,43.166694,"9.140277, 43.166694",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-004,Harorays FDP 04,TSFP Food Basket / Ration Verification,2,9.140277,43.166694,"9.140277, 43.166694",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-004,Harorays FDP 04,Distribution Observation,1,9.140277,43.166694,"9.140277, 43.166694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-004,Harorays FDP 04,Warehouse / Store Monitoring,1,9.140277,43.166694,"9.140277, 43.166694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-004,Harorays FDP 04,Partner Performance Monitoring,1,9.140277,43.166694,"9.140277, 43.166694",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-005,Harorays FDP 05,TSFP Centre-Level Monitoring,1,9.141961,43.071755,"9.141961, 43.071755",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-005,Harorays FDP 05,Beneficiary Contact Monitoring,2,9.141961,43.071755,"9.141961, 43.071755",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-005,Harorays FDP 05,TSFP Food Basket / Ration Verification,2,9.141961,43.071755,"9.141961, 43.071755",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-005,Harorays FDP 05,Distribution Observation,1,9.141961,43.071755,"9.141961, 43.071755",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-005,Harorays FDP 05,Warehouse / Store Monitoring,1,9.141961,43.071755,"9.141961, 43.071755",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-005,Harorays FDP 05,Partner Performance Monitoring,1,9.141961,43.071755,"9.141961, 43.071755",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-006,Harorays FDP 06,TSFP Centre-Level Monitoring,1,9.159545,42.992832,"9.159545, 42.992832",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-006,Harorays FDP 06,Beneficiary Contact Monitoring,2,9.159545,42.992832,"9.159545, 42.992832",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-006,Harorays FDP 06,TSFP Food Basket / Ration Verification,2,9.159545,42.992832,"9.159545, 42.992832",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-006,Harorays FDP 06,Distribution Observation,1,9.159545,42.992832,"9.159545, 42.992832",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-006,Harorays FDP 06,Warehouse / Store Monitoring,1,9.159545,42.992832,"9.159545, 42.992832",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-006,Harorays FDP 06,Partner Performance Monitoring,1,9.159545,42.992832,"9.159545, 42.992832",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-007,Harorays FDP 07,TSFP Centre-Level Monitoring,1,9.207051,43.105204,"9.207051, 43.105204",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-007,Harorays FDP 07,Beneficiary Contact Monitoring,2,9.207051,43.105204,"9.207051, 43.105204",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-007,Harorays FDP 07,TSFP Food Basket / Ration Verification,2,9.207051,43.105204,"9.207051, 43.105204",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-007,Harorays FDP 07,Distribution Observation,1,9.207051,43.105204,"9.207051, 43.105204",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-007,Harorays FDP 07,Warehouse / Store Monitoring,1,9.207051,43.105204,"9.207051, 43.105204",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Harorays,NUT-HARO-007,Harorays FDP 07,Partner Performance Monitoring,1,9.207051,43.105204,"9.207051, 43.105204",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-008,Harorays FDP 08,TSFP Centre-Level Monitoring,1,9.165393,42.992767,"9.165393, 42.992767",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-008,Harorays FDP 08,Beneficiary Contact Monitoring,2,9.165393,42.992767,"9.165393, 42.992767",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-008,Harorays FDP 08,TSFP Food Basket / Ration Verification,2,9.165393,42.992767,"9.165393, 42.992767",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-008,Harorays FDP 08,Distribution Observation,1,9.165393,42.992767,"9.165393, 42.992767",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-008,Harorays FDP 08,Warehouse / Store Monitoring,1,9.165393,42.992767,"9.165393, 42.992767",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,TPM,Harorays,NUT-HARO-008,Harorays FDP 08,Partner Performance Monitoring,1,9.165393,42.992767,"9.165393, 42.992767",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-001,Rhamu FDP 01,TSFP Centre-Level Monitoring,1,6.290963,44.601673,"6.290963, 44.601673",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-001,Rhamu FDP 01,Beneficiary Contact Monitoring,2,6.290963,44.601673,"6.290963, 44.601673",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-001,Rhamu FDP 01,TSFP Food Basket / Ration Verification,2,6.290963,44.601673,"6.290963, 44.601673",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-001,Rhamu FDP 01,Distribution Observation,1,6.290963,44.601673,"6.290963, 44.601673",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-001,Rhamu FDP 01,Warehouse / Store Monitoring,1,6.290963,44.601673,"6.290963, 44.601673",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-001,Rhamu FDP 01,Partner Performance Monitoring,1,6.290963,44.601673,"6.290963, 44.601673",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-002,Rhamu FDP 02,TSFP Centre-Level Monitoring,1,6.287258,44.566381,"6.287258, 44.566381",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-002,Rhamu FDP 02,Beneficiary Contact Monitoring,2,6.287258,44.566381,"6.287258, 44.566381",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-002,Rhamu FDP 02,TSFP Food Basket / Ration Verification,2,6.287258,44.566381,"6.287258, 44.566381",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-002,Rhamu FDP 02,Distribution Observation,1,6.287258,44.566381,"6.287258, 44.566381",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-002,Rhamu FDP 02,Warehouse / Store Monitoring,1,6.287258,44.566381,"6.287258, 44.566381",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-002,Rhamu FDP 02,Partner Performance Monitoring,1,6.287258,44.566381,"6.287258, 44.566381",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-003,Rhamu FDP 03,TSFP Centre-Level Monitoring,1,6.278735,44.58126,"6.278735, 44.58126",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-003,Rhamu FDP 03,Beneficiary Contact Monitoring,2,6.278735,44.58126,"6.278735, 44.58126",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-003,Rhamu FDP 03,TSFP Food Basket / Ration Verification,2,6.278735,44.58126,"6.278735, 44.58126",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-003,Rhamu FDP 03,Distribution Observation,1,6.278735,44.58126,"6.278735, 44.58126",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-003,Rhamu FDP 03,Warehouse / Store Monitoring,1,6.278735,44.58126,"6.278735, 44.58126",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-003,Rhamu FDP 03,Partner Performance Monitoring,1,6.278735,44.58126,"6.278735, 44.58126",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-004,Rhamu FDP 04,TSFP Centre-Level Monitoring,1,6.26081,44.597794,"6.26081, 44.597794",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-004,Rhamu FDP 04,Beneficiary Contact Monitoring,2,6.26081,44.597794,"6.26081, 44.597794",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-004,Rhamu FDP 04,TSFP Food Basket / Ration Verification,2,6.26081,44.597794,"6.26081, 44.597794",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-004,Rhamu FDP 04,Distribution Observation,1,6.26081,44.597794,"6.26081, 44.597794",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-004,Rhamu FDP 04,Warehouse / Store Monitoring,1,6.26081,44.597794,"6.26081, 44.597794",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-004,Rhamu FDP 04,Partner Performance Monitoring,1,6.26081,44.597794,"6.26081, 44.597794",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-005,Rhamu FDP 05,TSFP Centre-Level Monitoring,1,6.247272,44.561648,"6.247272, 44.561648",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-005,Rhamu FDP 05,Beneficiary Contact Monitoring,2,6.247272,44.561648,"6.247272, 44.561648",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-005,Rhamu FDP 05,TSFP Food Basket / Ration Verification,2,6.247272,44.561648,"6.247272, 44.561648",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-005,Rhamu FDP 05,Distribution Observation,1,6.247272,44.561648,"6.247272, 44.561648",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-005,Rhamu FDP 05,Warehouse / Store Monitoring,1,6.247272,44.561648,"6.247272, 44.561648",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-005,Rhamu FDP 05,Partner Performance Monitoring,1,6.247272,44.561648,"6.247272, 44.561648",0,1,0.0,Not Visited / Not Submitted,Not Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-006,Rhamu FDP 06,TSFP Centre-Level Monitoring,1,6.236031,44.621788,"6.236031, 44.621788",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-006,Rhamu FDP 06,Beneficiary Contact Monitoring,2,6.236031,44.621788,"6.236031, 44.621788",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-006,Rhamu FDP 06,TSFP Food Basket / Ration Verification,2,6.236031,44.621788,"6.236031, 44.621788",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-006,Rhamu FDP 06,Distribution Observation,1,6.236031,44.621788,"6.236031, 44.621788",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-006,Rhamu FDP 06,Warehouse / Store Monitoring,1,6.236031,44.621788,"6.236031, 44.621788",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-006,Rhamu FDP 06,Partner Performance Monitoring,1,6.236031,44.621788,"6.236031, 44.621788",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-007,Rhamu FDP 07,TSFP Centre-Level Monitoring,1,6.350037,44.659559,"6.350037, 44.659559",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-007,Rhamu FDP 07,Beneficiary Contact Monitoring,2,6.350037,44.659559,"6.350037, 44.659559",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-007,Rhamu FDP 07,TSFP Food Basket / Ration Verification,2,6.350037,44.659559,"6.350037, 44.659559",1,1,0.5,Moderate Gap,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-007,Rhamu FDP 07,Distribution Observation,1,6.350037,44.659559,"6.350037, 44.659559",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-007,Rhamu FDP 07,Warehouse / Store Monitoring,1,6.350037,44.659559,"6.350037, 44.659559",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-007,Rhamu FDP 07,Partner Performance Monitoring,1,6.350037,44.659559,"6.350037, 44.659559",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-008,Rhamu FDP 08,TSFP Centre-Level Monitoring,1,6.279273,44.572934,"6.279273, 44.572934",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-008,Rhamu FDP 08,Beneficiary Contact Monitoring,2,6.279273,44.572934,"6.279273, 44.572934",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-008,Rhamu FDP 08,TSFP Food Basket / Ration Verification,2,6.279273,44.572934,"6.279273, 44.572934",2,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-008,Rhamu FDP 08,Distribution Observation,1,6.279273,44.572934,"6.279273, 44.572934",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-008,Rhamu FDP 08,Warehouse / Store Monitoring,1,6.279273,44.572934,"6.279273, 44.572934",1,0,1.0,Complete,Visited
May 2025,Activity 2 Nutrition,TSFP,WFP,Rhamu,NUT-RHAM-008,Rhamu FDP 08,Partner Performance Monitoring,1,6.279273,44.572934,"6.279273, 44.572934",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-001,Aw-Bare Camp Site 01,Beneficiary Contact Monitoring,6,9.693736,43.013279,"9.693736, 43.013279",6,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-001,Aw-Bare Camp Site 01,Food Basket Monitoring,6,9.693736,43.013279,"9.693736, 43.013279",4,2,0.6666666666666666,Moderate Gap,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-001,Aw-Bare Camp Site 01,Warehouse Monitoring,1,9.693736,43.013279,"9.693736, 43.013279",1,0,1.0,Complete,Visited
May 2025,Activity 3 Refugee Operations,GFD,TPM,Aw-Bare Camp,REF-AWBA-001,Aw-Bare Camp Site 01,Distribution Observation,1,9.693736,43.013279,"9.693736, 43.013279",1,0,1.0,Complete,Visited
